Sale_ID,Product_ID,Customer_ID,Date,Quantity,Sale_Price,Channel
1635,942,4409,2023-09-08,2,139.44,Mobile App
1636,196,3855,2024-01-06,1,16.11,Phone
1637,1335,2012,2023-08-03,3,1029.75,Mobile App
1638,1791,2089,2023-03-28,1,103.14,Online
1639,2415,2704,2023-11-01,1,411.29,Online
1640,1622,3226,2023-05-02,3,426.39,Mobile App
1641,1162,4221,2023-10-21,2,197.14,In-Store
1642,811,2643,2023-06-28,3,291.66,In-Store
1643,945,2710,2023-01-04,2,17.44,In-Store
1644,1565,2276,2023-01-21,2,342.3,Mobile App
1645,1510,2244,2023-02-28,3,1322.16,In-Store
1646,1483,3162,2023-06-18,1,486.24,Online
1647,1026,3659,2023-10-25,3,48.03,Mobile App
1648,2948,2853,2023-11-16,2,48.2,In-Store
1649,765,3207,2023-05-07,1,19.16,In-Store
1650,2526,3748,2023-03-09,2,48.44,Mobile App
1651,2412,4206,2023-11-27,1,443.4,In-Store
1652,1204,3107,2023-02-16,2,165.86,Phone
1653,1466,4452,2023-07-21,2,91.58,In-Store
1654,332,2483,2023-03-15,4,220.96,Phone
1655,1745,2812,2023-02-08,1,18.02,Mobile App
1656,2509,3523,2023-05-23,2,925.9,Phone
1657,847,4439,2024-02-01,1,76.07,Online
1658,2420,2833,2023-08-18,2,93.98,Online
1659,2501,2543,2023-04-03,2,406.54,Online
1660,2980,2939,2023-02-21,2,46.76,In-Store
1661,3060,3642,2023-03-07,3,247.92,Mobile App
1662,2040,3305,2023-03-19,3,254.04,Phone
1663,1132,3570,2023-02-22,1,63.66,In-Store
1664,2973,2105,2023-11-14,1,90.33,Phone
1665,1037,2109,2023-01-03,2,64.42,In-Store
1666,2803,4184,2023-05-18,1,23.16,In-Store
1667,1208,2251,2023-04-08,1,63.83,Mobile App
1668,2931,2944,2023-06-19,2,34.04,Mobile App
1669,486,3110,2023-04-18,1,82.31,In-Store
1670,512,4384,2023-11-24,1,64.14,Online
1671,2220,3809,2023-09-06,3,1341.27,Phone
1672,2713,2573,2023-05-14,1,48.45,In-Store
1673,1634,4837,2024-01-15,1,62.71,In-Store
1674,729,2383,2023-09-14,1,13.3,Mobile App
1675,2674,4767,2023-06-14,3,137.91,Online
1676,2520,2739,2024-01-12,4,898.36,Online
1677,1340,4224,2023-09-05,2,19.28,Phone
1678,2119,4598,2023-07-15,1,59.82,In-Store
1679,956,2961,2024-01-23,4,96.52,Phone
1680,1552,2391,2023-07-03,2,167.4,Online
1681,780,3394,2023-08-28,3,263.7,Mobile App
1682,1875,3127,2023-01-30,3,1212.33,Mobile App
1683,2708,4063,2023-07-03,1,34.86,In-Store
1684,2318,2704,2024-02-01,1,176.68,Phone
1685,3011,3958,2023-03-11,1,46.89,In-Store
1686,174,4081,2023-05-17,1,25.39,In-Store
1687,2798,4395,2024-02-03,3,96.6,In-Store
1688,2712,3307,2024-01-13,3,155.16,Phone
1689,792,4276,2023-03-23,2,150.82,Online
1690,536,4185,2023-04-04,1,60.56,Phone
1691,789,3229,2023-08-17,1,56.03,Mobile App
1692,839,4647,2023-01-07,1,41.01,In-Store
1693,1107,3121,2023-02-14,1,60.0,In-Store
1694,2534,2047,2023-01-07,1,33.75,Phone
1695,1716,2698,2023-12-22,2,220.68,In-Store
1696,1779,3633,2023-01-01,1,41.48,Mobile App
1697,316,4379,2023-07-04,5,156.75,In-Store
1698,374,3955,2023-05-26,1,139.59,Online
1699,3038,2949,2023-11-11,3,170.85,Online
1700,2455,2900,2023-05-06,2,751.58,In-Store
1701,2307,4537,2023-04-01,1,148.68,Phone
1702,484,2356,2023-10-31,3,1334.58,Online
1703,2947,2192,2023-08-03,2,332.02,In-Store
1704,1990,3991,2023-12-04,2,853.64,Phone
1705,555,4807,2024-01-19,2,40.02,Online
1706,2042,3786,2023-03-08,1,56.75,In-Store
1707,3003,4154,2024-01-01,2,60.0,Online
1708,161,4345,2023-06-16,4,899.6,In-Store
1709,919,3112,2023-08-05,1,68.96,In-Store
1710,1014,4758,2023-02-26,1,41.61,In-Store
1711,1781,2470,2023-01-07,4,164.6,Mobile App
1712,1260,4919,2023-02-17,1,63.16,Mobile App
1713,663,2820,2024-01-02,2,189.86,Mobile App
1714,577,2806,2023-08-24,2,144.86,Phone
1715,2244,3483,2023-09-02,2,135.44,Online
1716,1829,4837,2023-04-17,1,67.91,Mobile App
1717,838,4555,2023-01-24,1,83.49,Phone
1718,385,3939,2023-06-17,1,310.23,Online
1719,2196,4255,2023-08-14,2,108.2,Phone
1720,2639,4522,2023-10-17,2,108.1,In-Store
1721,269,2691,2023-05-27,2,136.7,Phone
1722,1361,3093,2024-01-31,2,68.42,Phone
1723,790,2898,2023-05-18,1,134.17,Mobile App
1724,905,4053,2023-07-19,1,48.17,Phone
1725,2436,2045,2023-03-26,3,133.65,Mobile App
1726,2296,3515,2024-01-17,1,16.18,In-Store
1727,1813,4292,2023-10-18,1,362.5,In-Store
1728,911,4113,2023-08-11,1,98.64,Mobile App
1729,359,4675,2023-01-07,1,61.31,Online
1730,2540,3389,2023-04-27,1,39.64,Mobile App
1731,2664,3282,2023-09-04,3,248.43,Mobile App
1732,815,2375,2023-07-20,4,383.28,In-Store
1733,1416,4417,2023-11-05,3,937.02,In-Store
1734,2054,4186,2023-02-09,4,93.56,Phone
1735,305,3249,2023-09-08,4,411.08,Phone
1736,485,3203,2023-04-24,2,761.56,Mobile App
1737,1230,2870,2023-08-23,1,24.27,Online
1738,2321,3849,2023-11-30,3,182.22,Mobile App
1739,1803,3051,2023-08-01,1,190.32,In-Store
1740,2883,3589,2024-01-22,1,491.54,Online
1741,1607,4700,2023-06-02,1,311.08,Online
1742,2228,3527,2023-09-22,2,49.88,Online
1743,345,2611,2023-08-20,1,31.85,In-Store
1744,2463,2451,2023-01-06,1,182.77,Mobile App
1745,1471,2168,2023-12-24,1,487.13,Phone
1746,184,3189,2023-05-01,3,57.39,Phone
1747,237,3383,2023-01-19,2,148.58,In-Store
1748,1920,3094,2023-08-06,3,665.61,In-Store
1749,966,2111,2023-07-22,1,40.18,Phone
1750,2828,2865,2023-01-12,1,152.71,Phone
1751,2971,2493,2023-10-08,2,180.94,In-Store
1752,852,3723,2023-07-30,1,190.37,Phone
1753,2454,4632,2023-05-24,2,177.26,Online
1754,2197,3852,2023-09-18,3,185.94,Phone
1755,1448,2894,2023-09-15,3,42.84,Online
1756,1687,3929,2024-01-20,4,1451.28,Phone
1757,938,3248,2023-12-15,1,42.62,Phone
1758,1738,2099,2024-01-15,1,21.86,Mobile App
1759,190,4748,2023-11-23,2,173.34,In-Store
1760,670,2484,2023-12-22,1,37.64,Mobile App
1761,2754,4298,2023-08-05,1,14.71,Online
1762,2333,3645,2023-12-16,1,456.3,Online
1763,1768,3601,2023-04-16,1,75.86,Online
1764,1748,2668,2023-10-23,1,84.35,Online
1765,2044,2786,2023-10-25,1,73.69,Online
1766,2857,4321,2023-10-02,2,172.8,Phone
1767,592,4302,2023-03-20,2,131.62,Mobile App
1768,936,2956,2023-08-26,2,86.88,Online
1769,2287,3733,2023-06-07,2,143.26,In-Store
1770,1760,4406,2023-05-30,1,41.75,In-Store
1771,457,4764,2024-01-30,1,12.39,Mobile App
1772,1339,4815,2023-11-24,1,97.14,Online
1773,563,3157,2023-07-03,3,231.42,Phone
1774,1942,2110,2023-07-14,2,97.78,Online
1775,2627,3393,2023-10-03,1,45.02,Online
1776,1607,3059,2023-11-07,1,311.08,Mobile App
1777,1051,4300,2023-09-20,4,80.04,Mobile App
1778,2798,3005,2023-01-28,2,76.14,Online
1779,2009,4969,2023-10-03,3,102.96,Online
1780,1683,4597,2023-07-12,1,135.12,Mobile App
1781,2817,2909,2023-12-14,1,53.17,Online
1782,522,3555,2023-11-30,3,243.21,In-Store
1783,2779,4094,2023-02-17,2,86.76,In-Store
1784,1939,2190,2023-02-28,2,282.74,In-Store
1785,1789,4584,2023-06-02,2,120.34,In-Store
1786,228,4102,2023-11-19,2,266.58,Online
1787,1961,2653,2023-07-25,2,82.38,Phone
1788,2354,2713,2023-11-30,1,84.64,Mobile App
1789,1326,4157,2023-06-17,1,67.47,Online
1790,2806,2079,2023-08-23,3,177.33,Mobile App
1791,2415,2754,2023-11-25,1,496.77,Mobile App
1792,464,2309,2023-08-03,2,591.06,Phone
1793,2527,4808,2023-02-27,2,15.8,Phone
1794,552,2703,2023-08-30,5,301.3,In-Store
1795,164,4284,2023-01-17,1,42.11,Online
1796,1084,4560,2023-03-03,1,16.76,In-Store
1797,1826,2798,2023-12-11,3,112.44,Mobile App
1798,1250,3104,2023-04-22,3,162.09,Phone
1799,2682,4667,2023-04-05,2,218.84,Mobile App
1800,2238,4788,2023-09-06,1,379.17,Online
1801,832,2045,2024-01-12,1,25.36,In-Store
1802,1322,2665,2023-12-03,2,96.26,In-Store
1803,1771,4444,2023-01-10,3,119.22,In-Store
1804,1013,3879,2023-07-06,3,314.7,In-Store
1805,2359,3091,2023-10-19,1,38.53,Online
1806,1124,4499,2023-07-12,1,486.98,Phone
1807,104,2541,2024-01-22,1,53.91,Phone
1808,1404,2545,2024-01-27,5,293.6,Mobile App
1809,273,3442,2023-07-01,2,112.18,Phone
1810,1148,4054,2024-01-21,1,24.04,Phone
1811,1605,3141,2023-12-14,1,184.93,Phone
1812,2975,3115,2023-09-19,2,802.32,Online
1813,1543,4937,2023-10-19,1,70.53,Phone
1814,1119,4121,2023-07-09,3,168.6,Phone
1815,1784,2624,2023-04-12,3,252.06,In-Store
1816,1853,2158,2023-07-15,1,11.09,Phone
1817,2576,4560,2023-09-28,1,54.15,Online
1818,630,3528,2023-10-25,3,79.86,Phone
1819,2831,2714,2023-03-11,1,77.27,Mobile App
1820,862,4478,2023-09-26,1,38.05,In-Store
1821,1783,4309,2023-11-14,4,489.04,Phone
1822,398,3859,2023-10-19,3,441.36,In-Store
1823,875,3413,2023-07-13,3,502.71,In-Store
1824,2509,4471,2024-01-11,1,494.62,In-Store
1825,1414,4265,2024-01-12,1,170.77,Phone
1826,2378,4109,2023-08-26,1,277.82,Phone
1827,2603,2768,2023-07-10,1,61.62,Phone
1828,151,3234,2023-03-04,3,87.72,In-Store
1829,301,4144,2023-05-09,1,338.91,In-Store
1830,492,3341,2023-04-13,2,30.64,In-Store
1831,2556,2347,2023-03-21,1,62.27,Phone
1832,141,2121,2023-01-03,1,20.98,Mobile App
1833,1319,2204,2023-12-01,5,1722.65,Phone
1834,1734,2602,2023-11-12,1,24.89,Online
1835,1350,4671,2023-12-05,1,20.42,Online
1836,1265,4995,2023-10-16,1,20.68,Online
1837,937,4116,2023-10-22,1,92.34,In-Store
1838,2704,4227,2023-08-29,1,34.29,Phone
1839,2740,3341,2023-12-10,1,366.14,In-Store
1840,2833,4857,2023-03-11,2,152.06,Online
1841,1450,4544,2023-12-30,3,40.83,Online
1842,2225,2749,2023-04-30,2,197.14,In-Store
1843,227,4336,2023-09-06,1,25.45,Phone
1844,2593,2420,2023-11-15,2,98.56,Phone
1845,613,4329,2024-02-02,1,469.73,Online
1846,2759,3516,2023-07-25,2,290.8,Online
1847,449,3941,2023-12-04,2,28.74,Online
1848,1938,4522,2023-07-29,1,40.44,Phone
1849,2443,3365,2023-09-03,3,55.47,Mobile App
1850,128,3269,2023-05-07,4,152.56,Mobile App
1851,2111,3056,2023-03-03,3,195.39,Mobile App
1852,1024,2298,2023-12-03,1,368.56,Mobile App
1853,1758,2398,2023-01-07,2,65.52,In-Store
1854,2732,2695,2023-02-07,4,1466.96,Mobile App
1855,355,2925,2023-08-03,1,111.92,In-Store
1856,285,2601,2023-12-22,3,243.81,Online
1857,2520,2813,2023-09-22,1,224.59,In-Store
1858,1983,2166,2023-04-08,1,56.36,In-Store
1859,1304,3272,2023-05-21,3,586.86,Mobile App
1860,2353,4495,2023-01-01,3,1053.42,Phone
1861,1867,2106,2023-08-16,3,229.08,Phone
1862,628,2924,2023-06-11,4,138.44,Online
1863,2934,3927,2023-07-31,1,28.0,Online
1864,2031,4580,2023-01-18,1,99.6,Mobile App
1865,468,3980,2023-12-22,4,1829.64,In-Store
1866,2305,4430,2023-06-27,1,326.57,In-Store
1867,1148,2152,2023-11-06,2,54.64,Mobile App
1868,2185,2006,2023-06-26,2,116.96,Online
1869,3086,2391,2023-06-14,1,77.86,Phone
1870,1168,3112,2024-01-03,1,19.94,Phone
1871,2841,3499,2023-05-08,2,429.12,Online
1872,1732,2193,2023-11-28,3,619.23,Phone
1873,112,2208,2023-05-26,2,130.62,Online
1874,3037,3276,2023-06-13,2,247.36,Online
1875,2311,3132,2023-01-10,1,77.86,In-Store
1876,2575,4916,2023-10-07,1,14.89,Online
1877,2890,2857,2023-10-29,1,119.51,In-Store
1878,3096,2164,2023-05-03,1,439.38,Phone
1879,2904,3142,2023-11-18,1,96.41,Online
1880,2804,3822,2023-10-01,1,42.71,In-Store
1881,1705,3318,2023-03-22,1,31.6,Mobile App
1882,471,3566,2023-05-25,1,21.55,In-Store
1883,935,4959,2023-05-02,1,274.27,Phone
1884,642,2820,2023-01-29,2,205.48,Phone
1885,1329,3080,2023-01-11,2,157.92,Online
1886,1870,3997,2023-01-22,1,77.34,Phone
1887,275,4444,2023-03-28,4,245.56,Online
1888,2556,4865,2023-11-11,1,57.65,Mobile App
1889,1011,2324,2023-02-17,3,175.83,In-Store
1890,1697,3551,2023-02-21,1,24.07,Mobile App
1891,2398,2193,2023-06-25,3,34.32,In-Store
1892,2796,2489,2023-02-27,1,283.56,Phone
1893,233,3210,2023-08-21,3,133.14,In-Store
1894,702,2075,2023-06-10,1,27.54,Phone
1895,2878,2029,2023-09-01,2,249.18,Mobile App
1896,1589,4913,2023-05-23,1,224.85,Online
1897,2279,4781,2023-12-14,1,113.3,In-Store
1898,428,3818,2024-01-20,3,141.03,Online
1899,2630,4345,2023-06-23,1,99.8,Mobile App
1900,1826,3991,2023-07-18,4,149.92,In-Store
1901,1769,2737,2023-05-08,1,20.47,Phone
1902,112,3489,2023-04-29,1,78.04,In-Store
1903,1675,2302,2024-01-14,2,112.02,Online
1904,632,3532,2023-09-06,1,149.97,Phone
1905,125,2886,2023-07-18,1,35.52,Online
1906,1455,2213,2023-07-21,3,161.4,Phone
1907,1722,2978,2023-08-11,3,46.23,Mobile App
1908,281,2530,2024-01-10,4,162.8,Online
1909,2751,4594,2023-08-08,1,28.8,Online
1910,2656,4233,2023-10-28,2,358.24,Online
1911,2527,2485,2023-03-26,1,7.2,Online
1912,687,3495,2023-03-11,1,14.13,In-Store
1913,2921,2820,2024-01-28,3,280.08,Mobile App
1914,2429,3915,2023-12-23,1,336.38,In-Store
1915,560,4354,2023-11-29,1,20.69,Phone
1916,271,2203,2023-11-16,1,354.9,Phone
1917,277,2545,2023-08-26,2,44.54,Phone
1918,1310,4710,2023-06-14,4,1994.84,Mobile App
1919,2682,4419,2023-03-12,2,184.46,Mobile App
1920,2941,3169,2023-06-18,1,32.66,Online
1921,610,4284,2023-01-09,3,1129.71,Online
1922,3043,4245,2023-11-01,2,73.38,Mobile App
1923,2269,2866,2023-05-26,1,70.86,Mobile App
1924,1453,3631,2023-07-27,1,204.13,Mobile App
1925,712,2506,2023-09-10,1,409.73,Online
1926,1390,4865,2023-07-28,1,6.96,In-Store
1927,1773,2421,2023-08-04,3,1321.89,Mobile App
1928,2320,3733,2023-01-16,1,22.32,Mobile App
1929,1939,4623,2023-03-20,1,141.37,Phone
1930,166,2537,2023-04-11,4,201.12,Online
1931,1600,4065,2023-07-06,3,1126.29,In-Store
1932,2889,2018,2023-02-04,2,230.78,Online
1933,1834,4036,2023-02-18,1,48.35,Online
1934,1521,4157,2023-08-14,1,67.94,Mobile App
1935,629,2735,2023-05-11,1,75.37,In-Store
1936,1105,4420,2023-06-17,1,51.3,Mobile App
1937,332,4907,2023-07-12,1,55.24,Mobile App
1938,976,2398,2023-12-15,2,48.1,Phone
1939,2491,2223,2023-06-13,1,14.36,Online
1940,2446,2328,2024-01-24,1,70.17,Phone
1941,1881,3231,2024-01-03,1,34.61,In-Store
1942,1860,3353,2023-07-18,2,191.52,In-Store
1943,898,3321,2024-01-01,2,121.72,Mobile App
1944,2670,4747,2023-10-14,2,187.26,Online
1945,1633,4813,2023-08-28,1,50.95,In-Store
1946,2943,3959,2023-08-31,1,140.21,Online
1947,2321,3087,2023-05-06,1,60.74,Online
1948,2409,2761,2023-03-25,1,17.29,Phone
1949,1091,2889,2023-04-08,3,245.85,In-Store
1950,2928,4894,2023-11-06,5,92.95,In-Store
1951,2896,2546,2023-04-18,2,269.94,Phone
1952,1285,3062,2023-01-21,4,339.96,In-Store
1953,1420,2984,2024-01-26,2,26.52,Phone
1954,1641,4529,2023-10-31,1,92.36,Mobile App
1955,778,3800,2023-08-31,5,1145.2,In-Store
1956,1017,4953,2023-10-01,1,36.5,In-Store
1957,292,2560,2023-05-03,2,907.5,Online
1958,2457,2385,2023-05-09,1,110.73,Online
1959,368,3734,2023-11-12,1,104.49,In-Store
1960,2215,3143,2023-05-31,2,130.1,Phone
1961,2803,2290,2023-11-06,1,23.16,In-Store
1962,2591,2038,2023-12-11,1,178.6,Mobile App
1963,445,3345,2023-05-18,1,229.33,In-Store
1964,1694,2236,2023-08-15,1,19.37,Online
1965,927,4258,2023-04-24,4,131.84,Phone
1966,1265,3008,2023-04-20,3,73.41,In-Store
1967,1872,4562,2024-01-07,1,99.58,In-Store
1968,2119,3841,2023-08-28,1,59.82,In-Store
1969,409,3697,2024-01-07,3,200.07,Online
1970,1732,3646,2023-06-02,1,206.41,Online
1971,1915,2015,2023-04-17,1,17.4,Online
1972,1076,3551,2023-01-18,1,33.6,Mobile App
1973,795,4556,2023-09-15,3,61.02,In-Store
1974,2682,3179,2023-02-13,1,109.42,Online
1975,2723,3938,2023-12-29,1,49.04,Online
1976,642,4032,2023-05-19,1,92.18,Phone
1977,2039,3503,2023-09-17,1,238.03,In-Store
1978,1621,4332,2023-01-02,2,154.24,Phone
1979,755,2057,2023-01-21,1,81.8,Phone
1980,882,4083,2023-12-06,1,58.85,Phone
1981,1175,3687,2024-01-09,1,87.63,Mobile App
1982,1391,4438,2023-09-06,1,228.62,In-Store
1983,528,4142,2023-04-22,3,269.67,Phone
1984,2453,4219,2023-12-29,3,195.39,Online
1985,1156,4453,2023-12-28,1,207.82,Online
1986,2514,4541,2023-06-11,1,62.39,Online
1987,1256,4447,2023-12-26,1,77.74,In-Store
1988,686,3708,2024-02-01,2,22.0,Mobile App
1989,987,2523,2023-03-09,2,137.5,Mobile App
1990,1661,2416,2023-03-08,1,37.95,Online
1991,2806,2428,2023-06-18,2,134.94,Mobile App
1992,1034,3031,2023-01-09,2,79.76,Phone
1993,1890,4864,2023-03-25,4,939.32,Mobile App
1994,2139,3230,2023-03-30,1,151.39,In-Store
1995,1497,3629,2024-01-02,1,43.01,Phone
1996,364,4103,2024-02-01,1,48.69,In-Store
1997,628,2840,2023-08-19,3,103.83,Phone
1998,337,3351,2023-12-03,3,99.75,Mobile App
1999,377,3589,2023-09-25,2,740.4,In-Store
2000,2959,4963,2023-05-11,1,13.24,Mobile App
2001,1742,3254,2023-08-28,1,428.91,Mobile App
2002,1704,2101,2024-01-21,1,41.95,Phone
2003,2913,3818,2023-11-16,2,139.98,Phone
2004,890,4779,2023-10-05,1,476.28,Online
2005,2644,3822,2023-03-20,1,54.88,Online
2006,308,4225,2023-01-31,2,116.26,In-Store
2007,1809,2343,2023-07-16,1,328.81,Online
2008,506,3715,2023-06-15,1,73.21,Mobile App
2009,1942,4804,2023-09-17,1,48.89,Mobile App
2010,1454,4045,2023-12-07,3,225.81,Phone
2011,1421,3343,2024-01-20,2,64.48,Phone
2012,1543,2410,2023-03-30,4,282.12,Phone
2013,1225,2024,2023-01-04,1,60.59,Mobile App
2014,2235,3700,2023-09-29,4,298.96,Mobile App
2015,2899,2236,2023-07-02,3,202.65,Mobile App
2016,1432,2437,2023-03-20,2,626.6,Mobile App
2017,1166,2282,2024-01-30,4,1527.64,Phone
2018,1313,2021,2023-03-15,1,24.73,In-Store
2019,926,4168,2023-07-28,1,463.94,Phone
2020,170,4100,2024-02-02,1,494.1,Mobile App
2021,2025,2172,2024-01-09,2,654.26,In-Store
2022,1773,2795,2023-01-24,2,881.26,Mobile App
2023,1197,2631,2023-04-19,3,89.52,Phone
2024,349,2711,2023-01-24,1,483.63,Mobile App
2025,3096,2199,2023-10-04,1,439.38,In-Store
2026,225,4494,2024-02-02,1,25.26,Online
2027,971,3103,2023-12-09,2,87.2,Phone
2028,2714,2272,2023-11-07,1,76.68,Phone
2029,2459,3995,2023-03-11,4,73.4,Mobile App
2030,727,4275,2023-05-18,1,30.6,Mobile App
2031,2258,2054,2023-06-02,1,206.57,Online
2032,2001,2839,2023-07-01,3,179.64,Phone
2033,2932,4016,2023-06-03,1,69.62,Online
2034,2448,3319,2023-09-13,1,42.57,In-Store
2035,2448,3029,2023-12-13,1,36.21,Online
2036,675,4695,2023-08-10,1,397.58,Mobile App
2037,1208,2603,2023-11-30,5,391.2,Online
2038,1056,2369,2023-07-01,2,88.96,In-Store
2039,1461,4133,2023-05-24,1,460.56,Online
2040,2020,2784,2023-06-09,2,176.86,Phone
2041,2824,3884,2023-08-30,1,51.22,Phone
2042,1986,3486,2023-11-09,3,773.1,Online
2043,2789,3265,2023-02-04,4,188.16,Phone
2044,1195,4813,2023-09-25,3,461.4,In-Store
2045,116,4052,2023-09-25,1,52.01,In-Store
2046,2584,3311,2023-11-25,1,23.39,Phone
2047,2953,4107,2023-05-22,1,45.73,In-Store
2048,2749,2901,2023-03-28,2,68.94,Phone
2049,228,4634,2023-07-04,2,266.58,Phone
2050,3035,4551,2024-01-23,1,369.19,Phone
2051,1821,3969,2023-05-30,4,456.04,In-Store
2052,505,3817,2023-04-09,1,68.41,Phone
2053,1751,2745,2023-10-30,1,45.79,Online
2054,1622,2378,2023-09-29,1,142.13,Online
2055,2020,4216,2023-09-14,1,97.2,Phone
2056,1582,3393,2023-10-16,1,104.09,Online
2057,1822,2626,2023-05-01,2,38.02,In-Store
2058,2778,3941,2023-03-02,1,36.97,Online
2059,721,2702,2023-04-27,1,133.03,Online
2060,248,4902,2024-01-26,3,361.29,Mobile App
2061,1218,4927,2023-10-05,1,444.86,Phone
2062,328,4749,2023-10-10,2,90.76,Phone
2063,1930,4380,2023-06-15,1,181.77,Online
2064,2669,3824,2023-08-04,2,102.32,Mobile App
2065,930,4431,2023-09-26,4,935.72,Online
2066,1954,2861,2023-08-25,1,430.93,Mobile App
2067,2489,2266,2023-06-14,2,305.78,Online
2068,2385,4380,2023-06-04,3,67.8,Phone
2069,787,3659,2023-10-09,2,104.3,Mobile App
2070,2355,4097,2023-08-15,1,89.11,Online
2071,738,2070,2023-12-17,1,30.76,Online
2072,719,2975,2023-10-31,2,165.12,Online
2073,839,2470,2023-11-20,3,130.62,Online
2074,2689,3367,2024-01-13,1,29.6,Online
2075,734,4323,2023-11-28,1,93.85,Phone
2076,2786,2403,2023-09-19,1,5.48,Online
2077,2758,4001,2023-01-04,1,132.04,Phone
2078,3030,4442,2023-01-19,1,40.56,Online
2079,1963,4401,2023-03-09,1,51.29,In-Store
2080,2515,4273,2023-03-15,1,55.49,In-Store
2081,1018,3126,2023-12-28,1,143.81,Phone
2082,2809,3245,2023-11-08,4,64.56,Online
2083,1094,4924,2023-06-11,1,17.26,Phone
2084,2194,4516,2023-07-31,1,57.1,In-Store
2085,883,3386,2023-07-01,1,60.22,Online
2086,2095,3812,2023-05-01,4,1552.48,In-Store
2087,2796,2894,2023-02-21,3,850.68,Mobile App
2088,2690,2175,2023-12-15,3,278.49,Mobile App
2089,1903,4770,2023-01-17,1,41.79,Online
2090,2250,3960,2023-11-13,3,253.62,In-Store
2091,2216,3122,2023-12-30,1,24.89,Mobile App
2092,284,3275,2023-07-08,1,88.96,In-Store
2093,529,2313,2023-06-09,2,388.02,Online
2094,2769,4874,2023-02-22,3,285.51,In-Store
2095,2755,3322,2023-01-26,3,208.86,Phone
2096,567,3329,2023-11-18,3,83.58,Online
2097,254,4388,2023-11-24,4,187.24,Phone
2098,2631,3829,2023-10-03,1,83.26,In-Store
2099,2717,3240,2024-02-03,1,42.42,Mobile App
2100,1847,4099,2023-05-30,1,58.64,Phone
2101,2454,3202,2023-01-13,3,265.89,In-Store
2102,1834,4973,2023-08-07,1,48.35,Online
2103,372,3770,2023-04-22,3,248.73,Mobile App
2104,2066,2896,2024-01-24,1,62.9,In-Store
2105,588,3455,2023-10-26,1,35.29,Mobile App
2106,1956,4894,2023-03-24,1,163.51,In-Store
2107,2814,3799,2023-04-30,1,51.82,In-Store
2108,3011,2155,2023-03-11,3,140.67,Online
2109,1458,4291,2023-07-08,1,47.95,Mobile App
2110,2732,2671,2023-04-27,1,366.74,Mobile App
2111,471,3540,2024-01-13,1,21.55,Mobile App
2112,2668,3042,2023-10-03,1,33.27,Phone
2113,1694,2099,2023-08-27,1,19.37,Mobile App
2114,1295,3575,2023-08-30,1,14.12,Phone
2115,824,4979,2023-03-04,3,145.05,Mobile App
2116,2332,3161,2023-11-29,1,12.81,Mobile App
2117,2598,2471,2023-08-06,1,57.04,Online
2118,762,2679,2023-02-09,2,987.86,Online
2119,1757,4313,2023-10-10,1,89.24,Mobile App
2120,506,2934,2024-01-26,1,73.21,Mobile App
2121,2835,3965,2023-07-17,2,948.46,Online
2122,2989,4420,2023-05-11,1,169.74,In-Store
2123,2943,3995,2023-08-19,2,280.42,In-Store
2124,2523,4945,2023-03-06,1,390.3,Mobile App
2125,2822,4609,2023-05-04,3,1207.32,Online
2126,721,3740,2023-11-21,4,532.12,Online
2127,2456,4974,2023-11-27,1,22.84,In-Store
2128,578,4285,2023-04-07,1,59.85,Phone
2129,1983,2505,2023-11-04,1,56.36,Phone
2130,1796,3784,2023-02-09,1,18.45,Phone
2131,1086,3139,2023-03-31,3,216.21,Online
2132,651,2525,2023-03-10,3,170.43,In-Store
2133,1201,4514,2023-10-29,1,15.21,Online
2134,956,4971,2023-08-13,2,54.32,In-Store
2135,1825,4000,2023-07-03,1,72.29,Online
2136,485,3943,2023-08-20,2,761.56,Mobile App
2137,714,4604,2023-06-05,3,52.08,Phone
2138,593,3124,2023-05-31,2,104.38,In-Store
2139,1536,2257,2023-08-23,1,27.85,Phone
2140,1577,3779,2023-06-07,2,762.02,Online
2141,551,4252,2023-07-16,1,123.26,In-Store
2142,1655,2894,2023-02-04,2,50.52,Mobile App
2143,2734,3563,2023-11-10,1,25.03,Mobile App
2144,2487,2647,2023-11-24,1,39.19,Phone
2145,1177,2380,2023-06-02,2,29.22,Online
2146,987,4243,2023-06-15,3,170.52,Mobile App
2147,1507,2261,2024-01-09,1,52.99,In-Store
2148,1211,3182,2023-12-16,4,1668.48,Phone
2149,2071,2577,2023-04-03,2,11.2,In-Store
2150,2446,2004,2023-06-03,2,140.34,In-Store
2151,1057,2271,2023-05-10,3,146.19,Mobile App
2152,1649,4996,2024-01-14,1,6.09,Mobile App
2153,2913,3976,2023-05-30,3,209.97,In-Store
2154,710,3465,2023-02-17,1,54.16,Phone
2155,2255,4118,2023-08-27,1,19.06,Mobile App
2156,976,2261,2023-03-10,2,48.1,Online
2157,1286,2058,2023-10-26,3,1415.25,In-Store
2158,1906,4030,2023-11-30,3,239.16,Online
2159,2205,2796,2023-01-27,2,813.94,Mobile App
2160,2157,2212,2023-01-31,2,64.76,Phone
2161,1097,2352,2023-06-09,1,27.93,Online
2162,1430,2378,2023-02-03,5,448.9,Phone
2163,2072,4191,2023-07-31,1,56.32,Online
2164,2091,4247,2023-02-09,2,157.8,Online
2165,286,4520,2023-12-10,2,291.2,Mobile App
2166,1834,3234,2023-03-07,2,96.7,Phone
2167,317,3666,2023-11-25,1,36.15,Online
