Campaign_ID,Channel,Start_Date,End_Date,Budget,Impressions,Clicks,Conversions
1358,Radio,2023-01-05,2023-02-08,817,74497,208,13
1359,Facebook,2023-01-05,2023-01-18,470,70885,1740,135
1360,Email,2023-02-11,2023-03-16,145,23219,991,59
1361,YouTube,2023-03-26,2023-05-07,2102,211064,6172,939
1362,Email,2023-03-10,2023-03-24,276,45486,2254,148
1363,Facebook,2023-10-08,2023-11-02,538,66356,2688,466
1364,Billboard,2023-08-20,2023-09-28,4584,124387,68,4
1365,In-Store,2023-05-27,2023-06-08,1069,48543,2890,371
1366,YouTube,2023-04-25,2023-06-02,1094,88483,2378,555
1367,In-Store,2023-07-01,2023-08-14,1254,43532,4323,945
1368,Facebook,2023-05-20,2023-06-25,912,126133,4531,419
1369,YouTube,2023-09-15,2023-10-02,1340,97865,1594,232
1370,YouTube,2023-10-01,2023-10-21,1997,175673,1812,203
1371,In-Store,2023-01-21,2023-02-20,1701,60376,4170,769
1372,In-Store,2023-06-12,2023-06-19,1074,48412,3199,195
1373,Email,2023-06-24,2023-07-28,126,28975,1638,333
1374,Billboard,2023-07-16,2023-08-19,3935,95151,135,12
1375,TV,2023-08-28,2023-09-29,2140,124409,205,13
1376,Social,2023-02-14,2023-02-24,381,45727,833,69
1377,Social,2023-07-14,2023-08-09,785,109832,3092,696
1378,Social,2023-05-23,2023-06-21,1392,153235,4220,1040
1379,Facebook,2023-04-30,2023-05-27,1080,133295,3344,702
1380,Email,2023-08-29,2023-10-04,704,131273,9339,1816
1381,Billboard,2023-07-05,2023-08-01,2879,100052,122,27
1382,Instagram,2023-06-30,2023-07-16,976,89153,2391,277
1383,Instagram,2023-05-29,2023-07-01,1237,152023,8183,493
1384,YouTube,2023-06-16,2023-07-03,1046,107391,2338,413
1385,Social,2023-05-21,2023-07-03,1076,120223,2290,474
1386,Billboard,2023-09-12,2023-10-05,3779,130304,250,40
1387,Online,2023-03-14,2023-03-24,1979,176057,6251,649
1388,YouTube,2023-01-01,2023-01-11,1474,146435,2467,475
1389,Social,2023-05-25,2023-06-10,1049,129114,2969,676
1390,Email,2023-10-06,2023-11-03,170,36817,1475,351
1391,YouTube,2023-07-12,2023-08-03,1766,137389,2155,138
1392,Social,2023-08-11,2023-08-28,244,26599,738,57
1393,Billboard,2023-05-06,2023-05-26,2079,71978,44,6
1394,YouTube,2023-09-27,2023-11-04,1173,103408,2112,380
1395,Radio,2023-04-07,2023-04-27,2579,168445,388,93
1396,In-Store,2023-09-04,2023-09-16,1287,42177,2832,699
1397,Email,2023-02-01,2023-03-12,482,88374,3034,546
1398,Email,2023-08-03,2023-09-06,155,33045,2109,371
1399,Email,2023-02-14,2023-03-07,582,135517,7726,1516
1400,In-Store,2023-01-17,2023-03-02,992,46501,3905,957
1401,Billboard,2023-09-13,2023-10-19,4207,124381,106,14
1402,YouTube,2023-07-13,2023-08-08,1862,157430,2615,593
1403,Email,2023-05-09,2023-06-17,213,44532,3130,592
1404,Email,2023-07-03,2023-07-17,210,48749,1803,315
1405,Facebook,2023-06-11,2023-07-11,670,77868,1283,222
1406,Social,2023-04-09,2023-05-01,586,74617,2758,251
1407,In-Store,2023-06-09,2023-07-19,1144,42764,4489,641
1408,Social,2023-07-12,2023-08-04,235,27434,960,129
1409,Billboard,2023-08-14,2023-09-08,3938,99526,144,10
1410,TV,2023-06-06,2023-07-15,5911,288099,349,82
1411,Billboard,2023-05-27,2023-07-08,2002,65699,57,4
1412,Facebook,2023-08-21,2023-09-12,361,40815,957,131
1413,Radio,2023-09-02,2023-09-19,1912,132630,278,26
1414,Radio,2023-09-17,2023-10-07,2359,185858,433,54
1415,Social,2023-10-02,2023-10-25,1286,184342,5342,1222
1416,Facebook,2023-06-03,2023-07-18,983,150879,4001,780
1417,Facebook,2023-10-26,2023-11-06,1784,251110,8165,920
1418,Billboard,2023-05-31,2023-06-26,2771,74864,73,7
1419,Facebook,2023-01-04,2023-01-12,778,83847,2189,242
1420,Social,2023-09-27,2023-10-28,1214,147914,3439,511
1421,Online,2023-02-05,2023-03-16,1504,148590,5147,965
1422,Online,2023-03-05,2023-03-31,1069,104823,2233,528
1423,Email,2023-08-05,2023-09-12,246,54292,4215,972
1424,Social,2023-09-15,2023-09-23,317,42566,967,63
1425,YouTube,2023-01-17,2023-02-24,1388,113419,3063,179
1426,Email,2023-02-24,2023-03-29,200,35544,1596,318
1427,Facebook,2023-03-07,2023-03-19,1039,155883,3975,456
1428,Social,2023-09-07,2023-10-06,791,100523,3311,636
1429,Email,2023-03-06,2023-04-17,509,101388,7599,894
1430,In-Store,2023-07-01,2023-07-11,1366,63541,4917,1165
1431,In-Store,2023-06-27,2023-07-26,1458,49217,3580,777
1432,Billboard,2023-02-11,2023-03-16,2698,82872,113,12
1433,Online,2023-10-17,2023-11-08,1161,136265,3702,370
1434,Online,2023-06-24,2023-08-06,1058,97910,4001,293
1435,In-Store,2023-04-23,2023-05-13,1702,63565,7557,661
1436,TV,2023-07-10,2023-07-21,6184,265737,475,62
1437,Facebook,2023-03-07,2023-03-19,547,75127,2095,342
1438,TV,2023-10-13,2023-11-13,6749,335571,539,78
1439,Instagram,2023-07-29,2023-08-17,474,53634,3067,189
1440,Social,2023-09-11,2023-09-21,732,95170,2352,529
1441,Social,2023-04-03,2023-05-02,1353,177412,4532,347
1442,Online,2023-03-03,2023-03-18,1288,117546,4418,855
1443,Online,2023-02-26,2023-04-05,1099,96879,2251,385
1444,Facebook,2023-09-15,2023-10-19,749,96072,3407,181
1445,Instagram,2023-07-05,2023-08-03,763,94414,1905,395
1446,Social,2023-04-09,2023-04-16,1046,109883,2794,254
1447,Radio,2023-09-09,2023-10-15,2030,155357,651,54
1448,Facebook,2023-09-24,2023-10-20,382,39765,951,49
1449,Online,2023-04-22,2023-05-09,1260,111043,2947,222
1450,Instagram,2023-03-31,2023-05-05,923,116348,6920,632
1451,Radio,2023-03-07,2023-03-28,1898,172432,386,62
1452,Social,2023-01-07,2023-01-29,1306,125583,4530,1002
1453,Facebook,2023-06-18,2023-07-27,1614,250522,11022,2008
1454,Instagram,2023-06-21,2023-07-10,1630,212848,11703,2247
1455,In-Store,2023-03-25,2023-05-03,660,26047,2752,154
1456,Email,2023-07-20,2023-08-23,494,94581,4692,910
1457,Facebook,2023-06-05,2023-07-12,608,79265,2734,223
1458,Radio,2023-10-25,2023-12-03,1646,123056,317,77
1459,YouTube,2023-01-26,2023-02-13,1539,165541,1757,166
1460,Radio,2023-04-22,2023-05-21,1310,111771,259,23
1461,TV,2023-06-25,2023-07-10,8925,480035,1394,161
1462,YouTube,2023-02-20,2023-04-05,1802,132821,3469,717
1463,Email,2023-01-28,2023-02-27,512,102454,5919,835
1464,In-Store,2023-03-06,2023-04-07,1175,40453,4427,772
1465,Instagram,2023-02-06,2023-03-17,1028,97699,4780,1153
1466,Email,2023-09-17,2023-10-26,273,63539,4787,310
1467,In-Store,2023-05-22,2023-07-05,1456,56882,4491,740
1468,Email,2023-07-24,2023-08-05,518,118398,6159,1341
1469,Social,2023-09-18,2023-10-05,474,61501,2160,275
1470,Facebook,2023-06-17,2023-07-11,1700,258920,9060,495
1471,Social,2023-10-16,2023-11-11,1350,185059,5461,596
1472,TV,2023-06-13,2023-07-19,5934,336298,999,222
1473,In-Store,2023-05-02,2023-06-12,1597,72676,5380,634
1474,Online,2023-10-26,2023-11-07,1728,163641,4974,646
1475,YouTube,2023-09-21,2023-10-10,980,103938,2212,398
1476,Radio,2023-04-07,2023-05-08,562,52579,196,20
1477,Social,2023-08-24,2023-09-01,1050,120096,3488,402
1478,Email,2023-07-29,2023-08-07,643,128225,4113,975
1479,Social,2023-01-01,2023-01-16,259,36082,1355,318
1480,Email,2023-10-09,2023-11-20,202,47567,1802,363
1481,Facebook,2023-08-07,2023-09-08,1226,154828,3343,276
1482,Online,2023-04-13,2023-05-18,757,69499,1911,181
1483,Billboard,2023-07-05,2023-08-07,2978,71506,104,17
1484,Online,2023-06-27,2023-07-29,1650,188569,6545,702
1485,Email,2023-07-28,2023-09-04,589,95840,4124,881
1486,Email,2023-05-05,2023-05-16,501,90230,5400,907
1487,Radio,2023-05-19,2023-06-22,2751,233619,814,198
1488,Online,2023-07-01,2023-08-10,1329,129112,3064,673
1489,Radio,2023-04-19,2023-05-02,1059,100566,442,59
1490,Billboard,2023-03-07,2023-04-03,2114,75709,126,28
1491,Online,2023-10-16,2023-11-12,1356,111286,2272,154
1492,TV,2023-07-17,2023-07-31,8815,408219,1051,214
1493,Online,2023-01-21,2023-01-29,444,51794,2079,505
1494,Online,2023-08-19,2023-09-08,1363,136652,4045,519
1495,Email,2023-06-08,2023-07-16,389,69833,3498,575
1496,Facebook,2023-01-17,2023-02-28,1487,176012,3752,618
1497,Radio,2023-10-22,2023-11-22,2539,167995,446,32
1498,Online,2023-06-29,2023-07-24,557,65336,2368,238
1499,Social,2023-07-03,2023-07-14,412,41264,1550,280
1500,Email,2023-06-30,2023-08-14,407,93115,2860,311
1501,Facebook,2023-05-25,2023-06-05,621,74707,2125,371
1502,Facebook,2023-01-19,2023-02-09,535,62508,1954,272
1503,Billboard,2023-08-28,2023-09-28,4492,130997,260,33
1504,Social,2023-09-26,2023-11-08,855,118863,4271,977
1505,TV,2023-01-09,2023-01-29,6621,345867,1019,163
1506,Instagram,2023-08-25,2023-09-19,894,104992,4840,262
1507,In-Store,2023-09-19,2023-10-08,1334,47785,4699,769
1508,Email,2023-08-18,2023-08-25,284,54183,2660,404
1509,Online,2023-08-30,2023-09-13,1013,118861,4371,700
1510,In-Store,2023-04-24,2023-05-15,715,23768,1970,261
1511,Radio,2023-08-13,2023-09-17,2162,196635,684,115
1512,Instagram,2023-10-10,2023-11-24,576,70031,3850,237
1513,Social,2023-09-29,2023-11-03,854,114934,2499,303
1514,Facebook,2023-04-06,2023-04-28,1641,241998,5148,270
1515,YouTube,2023-09-08,2023-10-18,2374,180394,4949,415
1516,Facebook,2023-08-30,2023-09-17,1024,123728,4642,664
1517,Email,2023-07-27,2023-08-21,690,156852,8443,859
1518,Radio,2023-02-18,2023-03-16,1795,128026,392,33
1519,YouTube,2023-06-03,2023-06-29,998,107176,1764,342
1520,Facebook,2023-10-21,2023-10-31,1698,186525,5711,1368
1521,In-Store,2023-02-27,2023-03-26,1386,54914,3705,357
1522,Radio,2023-02-08,2023-03-07,2383,185136,779,115
1523,Online,2023-07-08,2023-07-18,1653,159594,7336,1819
1524,Online,2023-10-06,2023-10-25,1332,145733,7253,1609
1525,Email,2023-05-13,2023-06-16,431,93183,3622,532
1526,Instagram,2023-08-08,2023-08-18,809,104002,3324,661
1527,Radio,2023-07-12,2023-07-31,1487,135809,588,97
1528,Email,2023-06-03,2023-07-03,241,43937,2023,122
1529,In-Store,2023-06-12,2023-07-10,1979,78226,6816,1639
1530,Social,2023-07-26,2023-08-14,1296,158251,5633,509
1531,Social,2023-05-18,2023-06-03,1150,115294,2046,317
1532,Billboard,2023-03-24,2023-05-02,4724,149199,204,29
1533,TV,2023-09-04,2023-10-07,7925,444661,1291,322
1534,YouTube,2023-01-13,2023-02-02,1811,172864,2693,436
1535,YouTube,2023-04-05,2023-05-08,793,73391,2007,468
1536,Facebook,2023-03-21,2023-04-08,1732,231636,5423,1108
1537,Social,2023-04-25,2023-05-10,1245,164559,2472,587
1538,Billboard,2023-04-05,2023-05-04,1985,63961,56,11
1539,Instagram,2023-07-04,2023-07-28,999,104090,2350,370
1540,Social,2023-06-12,2023-07-23,1285,178120,6752,453
1541,Online,2023-01-27,2023-02-17,1010,97054,2022,466
1542,Social,2023-09-16,2023-10-02,1082,128533,2976,329
1543,Facebook,2023-01-05,2023-01-31,1164,156136,5878,1412
1544,Radio,2023-08-15,2023-08-28,2247,203367,714,137
1545,Social,2023-02-17,2023-03-08,502,66973,2333,144
1546,Billboard,2023-03-30,2023-05-10,2670,93147,90,9
1547,Email,2023-06-02,2023-07-07,495,81201,5197,1116
1548,Instagram,2023-03-31,2023-04-20,341,38659,2089,331
1549,Social,2023-09-24,2023-11-08,792,91050,3489,638
1550,Billboard,2023-04-18,2023-04-29,2624,69347,36,5
1551,Billboard,2023-01-22,2023-02-04,2921,75631,82,18
1552,Instagram,2023-01-08,2023-01-30,724,86043,3115,534
1553,Instagram,2023-05-26,2023-07-03,876,99095,4485,612
1554,Email,2023-05-11,2023-06-01,796,129561,9994,621
1555,In-Store,2023-07-18,2023-08-20,981,43455,3485,860
1556,Social,2023-09-26,2023-10-20,943,128417,2908,314
1557,Online,2023-10-01,2023-10-29,1229,128569,6144,1476
1558,Social,2023-03-25,2023-05-07,920,91674,3294,582
1559,Instagram,2023-06-09,2023-07-19,1174,107434,3793,934
1560,Billboard,2023-01-23,2023-02-02,1748,60123,110,12
1561,Facebook,2023-01-10,2023-01-23,1155,135846,4727,424
1562,Facebook,2023-02-24,2023-03-27,524,79060,1843,447
1563,Billboard,2023-07-19,2023-08-26,3235,98771,96,13
1564,Email,2023-03-17,2023-03-28,540,101483,7483,1737
1565,TV,2023-03-20,2023-04-09,8342,421242,585,60
1566,TV,2023-01-08,2023-02-13,2624,146957,335,17
1567,YouTube,2023-03-29,2023-05-08,1935,140990,2097,381
1568,Radio,2023-01-16,2023-02-19,2276,178038,490,57
1569,Email,2023-04-12,2023-04-26,611,135102,5773,952
1570,Radio,2023-07-02,2023-07-25,770,53486,254,56
1571,Social,2023-05-30,2023-07-13,564,58383,2073,178
1572,Instagram,2023-02-06,2023-03-07,1910,223006,4884,817
1573,Radio,2023-03-13,2023-03-27,2304,211816,771,57
1574,Social,2023-08-02,2023-09-16,1080,112298,4393,967
1575,Online,2023-09-02,2023-09-23,1759,150279,6386,1085
1576,Email,2023-06-01,2023-06-23,155,27863,2179,435
1577,Radio,2023-01-24,2023-02-10,2492,179472,572,45
1578,Email,2023-10-15,2023-11-05,617,146119,6543,1319
1579,Email,2023-09-04,2023-10-06,463,83595,4999,841
1580,Social,2023-10-15,2023-11-13,1274,123475,2545,140
1581,Billboard,2023-05-11,2023-05-24,2177,66789,99,21
1582,Facebook,2023-01-24,2023-03-04,903,132046,3298,202
1583,TV,2023-09-19,2023-10-27,7413,312207,677,147
1584,In-Store,2023-10-13,2023-10-28,932,36782,2277,140
1585,Online,2023-09-05,2023-09-28,891,80445,2990,287
1586,In-Store,2023-02-06,2023-03-15,755,30011,2028,391
1587,Online,2023-04-13,2023-05-06,1030,98652,3984,600
1588,TV,2023-09-29,2023-10-31,4699,251322,495,45
1589,TV,2023-05-23,2023-07-07,5099,245247,709,98
1590,Email,2023-07-21,2023-08-21,159,35202,2554,533
1591,TV,2023-02-23,2023-03-11,2054,105096,219,19
1592,Instagram,2023-04-18,2023-05-27,1609,152483,8174,625
1593,Instagram,2023-10-27,2023-11-21,309,31354,1355,277
1594,In-Store,2023-07-25,2023-08-02,780,29901,3115,360
1595,YouTube,2023-07-11,2023-07-26,2163,188342,2974,481
1596,Online,2023-04-22,2023-05-05,1175,103226,3519,224
1597,Radio,2023-03-18,2023-04-10,2767,183025,551,81
1598,TV,2023-03-22,2023-04-30,3884,214075,308,28
1599,Facebook,2023-07-03,2023-07-25,1477,181771,6764,1532
1600,Billboard,2023-01-22,2023-03-03,3676,111925,114,9
1601,Instagram,2023-08-28,2023-09-19,894,106396,2256,150
1602,Facebook,2023-09-08,2023-10-04,1182,183056,4241,627
1603,YouTube,2023-08-26,2023-09-04,1528,151868,4412,255
1604,Billboard,2023-08-23,2023-10-03,1277,39890,41,8
1605,Radio,2023-10-22,2023-11-28,2346,167636,528,108
1606,Online,2023-04-13,2023-05-06,343,32147,841,192
1607,Instagram,2023-10-25,2023-11-07,404,44775,2231,242
1608,In-Store,2023-09-12,2023-10-09,1379,57915,4022,373
1609,YouTube,2023-03-24,2023-04-06,2459,235494,4739,864
1610,In-Store,2023-08-06,2023-09-18,1704,57278,4148,591
1611,Email,2023-07-30,2023-08-21,415,91738,3296,338
1612,Radio,2023-08-14,2023-09-25,2218,173838,823,196
1613,Billboard,2023-06-17,2023-07-24,3843,99601,174,27
1614,Social,2023-10-28,2023-11-11,540,73858,2507,438
1615,Instagram,2023-09-18,2023-10-18,1628,155054,6682,1234
1616,In-Store,2023-07-27,2023-08-04,1806,73101,4166,787
1617,Instagram,2023-06-21,2023-07-21,695,75385,2191,418
1618,TV,2023-04-20,2023-05-26,9366,452626,564,64
1619,Facebook,2023-07-26,2023-09-02,294,38113,712,142
1620,TV,2023-05-11,2023-06-22,7816,456761,543,108
1621,Online,2023-01-03,2023-01-13,1828,199927,4215,585
1622,Billboard,2023-01-24,2023-02-09,1976,65782,131,7
1623,Billboard,2023-06-09,2023-06-18,2820,93693,132,10
1624,Billboard,2023-09-26,2023-10-13,1722,56474,70,16
1625,TV,2023-03-20,2023-04-25,9568,422165,647,161
1626,YouTube,2023-10-22,2023-12-06,1011,105407,1844,386
1627,Facebook,2023-09-03,2023-09-22,1091,136603,5425,620
1628,TV,2023-08-17,2023-09-16,6167,357850,688,111
1629,Email,2023-09-05,2023-09-16,161,36572,1687,412
1630,Social,2023-07-01,2023-08-14,312,41874,1353,201
1631,In-Store,2023-10-13,2023-11-09,899,39048,1957,346
1632,YouTube,2023-05-29,2023-06-19,482,39166,1146,93
1633,Billboard,2023-01-31,2023-02-09,2202,56043,103,13
1634,Billboard,2023-09-11,2023-10-17,2442,62935,104,5
1635,In-Store,2023-03-21,2023-04-25,1678,80352,8151,1171
1636,YouTube,2023-08-09,2023-08-29,1734,125426,3445,696
1637,Social,2023-08-23,2023-09-09,1366,178390,6764,1268
1638,Email,2023-09-20,2023-11-01,744,125033,9430,1239
1639,Billboard,2023-03-11,2023-03-28,4474,154826,85,16
1640,TV,2023-05-07,2023-05-18,5246,277025,826,136
1641,Radio,2023-09-19,2023-10-15,2224,161744,557,65
1642,Online,2023-05-25,2023-06-25,1952,192654,9004,733
1643,Online,2023-04-15,2023-05-19,1570,126946,5180,370
1644,Radio,2023-01-17,2023-02-04,2109,196409,532,29
1645,Facebook,2023-08-30,2023-09-20,441,65703,1290,263
1646,Online,2023-08-10,2023-09-10,1199,116803,5735,615
1647,Online,2023-06-16,2023-07-07,1807,190452,5395,946
1648,In-Store,2023-07-30,2023-09-11,1068,37956,2492,207
1649,Instagram,2023-08-11,2023-08-22,1255,140819,2884,463
1650,In-Store,2023-05-03,2023-06-12,565,26700,2181,190
1651,Email,2023-07-13,2023-08-17,671,148006,11193,1813
1652,TV,2023-07-02,2023-07-30,8817,418329,760,85
1653,Online,2023-08-14,2023-08-21,1805,169509,5248,784
1654,Radio,2023-03-22,2023-04-21,647,53046,190,43
1655,TV,2023-05-29,2023-06-10,3037,168398,284,52
1656,Facebook,2023-10-07,2023-11-20,1138,157159,6755,767
1657,Billboard,2023-03-19,2023-04-20,2009,55777,29,3
1658,Social,2023-06-21,2023-07-20,328,37253,1008,203
1659,Facebook,2023-08-17,2023-09-16,404,60208,1265,285
1660,TV,2023-06-21,2023-07-11,2548,144477,194,40
1661,TV,2023-05-09,2023-06-06,6341,335612,784,137
1662,YouTube,2023-08-05,2023-08-22,858,67872,1043,211
1663,Billboard,2023-05-22,2023-06-22,1315,36607,69,14
1664,Billboard,2023-06-21,2023-07-13,1619,54639,37,6
1665,TV,2023-08-19,2023-08-28,8074,432202,514,127
1666,In-Store,2023-05-19,2023-06-28,1915,64593,5865,812
1667,Facebook,2023-10-13,2023-11-23,808,85862,3451,587
1668,TV,2023-05-07,2023-06-11,8291,462791,742,135
1669,In-Store,2023-03-11,2023-04-12,1555,52495,5395,918
1670,Online,2023-01-08,2023-02-17,337,31322,1135,191
1671,Online,2023-06-18,2023-07-27,385,39216,1099,97
1672,TV,2023-01-13,2023-02-10,2273,116053,288,54
1673,Online,2023-06-23,2023-07-24,1754,155850,7592,1166
1674,Billboard,2023-01-20,2023-02-07,4938,124773,106,6
1675,Billboard,2023-08-01,2023-09-13,2242,65054,119,28
1676,In-Store,2023-03-24,2023-04-18,1380,65418,7069,1450
1677,Social,2023-09-16,2023-09-30,505,65585,2171,259
1678,Instagram,2023-04-08,2023-05-10,1891,179611,6875,1455
1679,Facebook,2023-09-18,2023-10-30,789,106048,3786,432
1680,In-Store,2023-03-30,2023-04-30,509,23307,1407,139
1681,In-Store,2023-05-13,2023-06-16,1256,48577,4764,710
1682,In-Store,2023-08-03,2023-09-04,1225,48822,5382,820
1683,In-Store,2023-04-19,2023-04-27,1084,51684,4840,1064
1684,TV,2023-05-01,2023-06-09,6667,356739,639,114
1685,Billboard,2023-05-19,2023-06-17,1161,35225,25,4
1686,Facebook,2023-06-15,2023-07-04,516,74294,3002,163
1687,Social,2023-05-19,2023-06-30,1201,137522,2386,208
1688,In-Store,2023-04-22,2023-06-04,1245,56069,6463,792
1689,TV,2023-06-14,2023-07-25,5251,222492,554,103
1690,Instagram,2023-04-13,2023-05-26,802,81596,4779,734
1691,Radio,2023-05-19,2023-06-12,1076,92116,315,49
1692,Facebook,2023-10-07,2023-11-15,505,68000,1050,181
1693,Radio,2023-07-15,2023-08-03,1228,93149,442,58
1694,Social,2023-08-23,2023-09-26,534,54823,1390,135
1695,Social,2023-08-29,2023-09-26,672,93728,1693,154
1696,Facebook,2023-06-26,2023-07-24,1550,241003,9652,2067
1697,Online,2023-03-24,2023-04-08,1352,109119,5000,747
1698,Online,2023-08-04,2023-08-19,1455,133638,6150,329
1699,Billboard,2023-10-20,2023-11-14,2095,61714,102,18
1700,TV,2023-02-18,2023-03-15,7705,346217,396,78
1701,Social,2023-05-03,2023-05-17,1282,149605,4723,639
1702,YouTube,2023-10-21,2023-10-31,2138,186418,3677,731
1703,YouTube,2023-09-04,2023-09-19,611,59662,713,130
1704,Online,2023-06-01,2023-06-08,1429,127493,3507,695
1705,Instagram,2023-03-30,2023-05-01,336,41282,1886,262
1706,YouTube,2023-06-27,2023-07-18,1171,120839,3013,320
1707,Social,2023-06-16,2023-07-06,1411,150760,4582,351
1708,Social,2023-07-04,2023-08-11,1176,138354,2702,381
1709,Radio,2023-08-17,2023-09-14,696,48215,111,23
1710,Instagram,2023-06-26,2023-07-14,490,45271,2581,400
1711,Billboard,2023-01-18,2023-02-08,3912,111654,144,23
1712,Billboard,2023-10-01,2023-11-08,3220,109435,198,16
1713,Online,2023-05-27,2023-07-02,978,113456,4399,998
1714,Instagram,2023-05-07,2023-06-06,1658,182596,7990,1113
1715,YouTube,2023-01-29,2023-03-01,1401,135293,1833,216
1716,Social,2023-01-28,2023-02-13,849,94156,1603,214
1717,YouTube,2023-05-29,2023-07-01,2223,211661,4340,905
1718,Instagram,2023-10-19,2023-11-28,1912,204811,9974,1987
1719,In-Store,2023-04-26,2023-06-08,1166,48848,3435,609
1720,Facebook,2023-03-11,2023-03-22,485,68405,1714,235
1721,Email,2023-06-20,2023-06-30,189,39595,2099,312
1722,Facebook,2023-08-05,2023-08-20,1071,148958,4491,926
1723,Billboard,2023-06-30,2023-07-25,4136,146907,281,63
1724,YouTube,2023-10-19,2023-10-31,2360,216984,4911,1041
1725,Social,2023-01-11,2023-01-20,1326,173001,3128,649
1726,In-Store,2023-05-11,2023-05-29,1533,69095,6684,1131
1727,Billboard,2023-04-04,2023-05-01,1351,37641,37,4
1728,TV,2023-10-26,2023-11-04,6628,357817,676,119
1729,Online,2023-09-19,2023-09-26,303,32883,1280,154
1730,YouTube,2023-04-04,2023-04-28,1041,99647,1960,361
1731,TV,2023-07-21,2023-08-24,4863,262968,330,36
1732,Instagram,2023-04-12,2023-04-21,1007,93709,2340,334
1733,Radio,2023-02-02,2023-02-20,1389,127327,352,71
1734,Email,2023-06-17,2023-07-08,542,106808,6811,1266
1735,YouTube,2023-08-16,2023-09-05,1426,149038,3836,291
1736,Radio,2023-09-30,2023-11-06,1821,119346,477,24
1737,Facebook,2023-08-13,2023-09-27,438,51399,1496,217
1738,Social,2023-09-19,2023-09-27,1045,104600,3295,544
1739,Online,2023-09-04,2023-09-27,1107,105963,4369,578
1740,YouTube,2023-05-20,2023-06-26,1020,102583,2868,573
1741,YouTube,2023-03-03,2023-03-20,1587,158144,2746,369
1742,Email,2023-01-26,2023-02-15,257,48280,1924,454
1743,Facebook,2023-07-10,2023-07-26,992,119980,3403,671
1744,Billboard,2023-09-08,2023-09-28,2311,75688,91,14
1745,In-Store,2023-01-29,2023-03-08,860,34710,2279,385
1746,YouTube,2023-07-17,2023-08-10,2100,207836,6090,392
1747,Billboard,2023-02-15,2023-03-10,3496,113172,190,17
1748,Billboard,2023-05-02,2023-05-15,4157,128357,98,23
1749,YouTube,2023-06-20,2023-07-22,1621,131631,2843,575
1750,Facebook,2023-06-13,2023-06-24,1539,208485,5234,1191
1751,Billboard,2023-04-22,2023-04-30,1252,39842,31,2
1752,In-Store,2023-01-28,2023-02-26,1890,62815,4279,595
1753,YouTube,2023-01-29,2023-02-24,2453,186161,2622,474
1754,Email,2023-09-01,2023-09-23,718,138752,10621,1556
1755,Social,2023-06-12,2023-07-26,1314,150903,4001,757
1756,Radio,2023-07-04,2023-07-30,2616,217042,899,51
1757,In-Store,2023-04-04,2023-05-18,1739,66337,6871,1622
1758,Radio,2023-05-30,2023-07-11,1249,118862,573,29
1759,Social,2023-10-21,2023-11-12,644,85809,3057,282
1760,Social,2023-07-20,2023-08-28,1371,144450,5111,685
1761,Social,2023-02-02,2023-02-24,1089,144158,5205,559
1762,Radio,2023-09-13,2023-10-20,842,72565,306,75
1763,Instagram,2023-05-17,2023-06-04,1734,200307,7006,1362
1764,Radio,2023-07-31,2023-08-12,2437,189948,942,115
1765,Instagram,2023-03-22,2023-04-07,750,88859,3062,232
1766,Instagram,2023-06-15,2023-07-27,1304,153089,8386,1925
1767,Email,2023-01-03,2023-01-19,251,51142,3758,321
1768,Email,2023-05-01,2023-05-30,247,50252,2610,450
1769,In-Store,2023-07-11,2023-07-30,1218,54621,5019,662
1770,YouTube,2023-03-22,2023-04-24,1668,171166,3419,452
1771,Radio,2023-06-14,2023-06-23,2363,202987,952,94
1772,Online,2023-03-04,2023-04-15,1023,111546,2395,381
1773,Instagram,2023-09-03,2023-09-30,1125,135631,7154,1705
1774,Online,2023-06-23,2023-08-03,527,55872,1653,86
1775,Online,2023-10-15,2023-11-26,1693,191220,6615,981
1776,TV,2023-05-10,2023-06-17,5565,231434,329,51
1777,Instagram,2023-08-07,2023-09-07,697,86792,4463,487
1778,Radio,2023-05-05,2023-05-26,1458,107325,357,37
1779,Facebook,2023-07-29,2023-08-19,656,100721,3254,722
1780,Social,2023-08-09,2023-08-26,1228,124633,4751,565
1781,Social,2023-04-22,2023-05-30,794,84103,3124,467
1782,TV,2023-06-10,2023-06-20,4647,275439,338,36
1783,Radio,2023-01-02,2023-01-25,2438,166218,540,94
1784,Facebook,2023-08-07,2023-08-24,1468,158476,4066,681
1785,YouTube,2023-05-01,2023-06-03,1946,141238,2916,578
1786,Radio,2023-10-25,2023-11-08,2984,244129,809,88
1787,Email,2023-07-19,2023-08-22,473,83436,4343,676
1788,Radio,2023-09-26,2023-10-31,1726,138409,524,97
1789,Radio,2023-08-20,2023-09-03,1502,101570,395,62
1790,TV,2023-05-16,2023-06-30,9640,460850,1307,128
1791,Facebook,2023-06-13,2023-07-01,944,121683,3568,523
1792,Email,2023-08-13,2023-08-30,181,31010,1717,262
1793,YouTube,2023-07-09,2023-08-09,697,69892,1981,131
1794,Instagram,2023-10-16,2023-11-25,1260,129292,5134,1150
1795,Instagram,2023-04-24,2023-05-09,1796,172857,7568,1345
1796,Online,2023-01-31,2023-02-27,1506,121220,3466,685
1797,YouTube,2023-04-28,2023-05-29,1719,157836,2476,283
1798,Facebook,2023-02-04,2023-03-19,708,83839,3585,387
1799,Social,2023-08-29,2023-09-11,475,49896,1040,247
